passengerID	OrigTAZ	DestTAZ	mode	timePeriod	direction	PAT
9128	3790	966	6	AM	1	406
9129	795	166	6	AM	1	476
9130	1879	573	6	AM	1	477
9131	33	78	6	AM	1	459
9132	239	204	6	AM	1	575
9133	1841	176	6	AM	1	476
9134	176	550	6	AM	1	558
9135	243	305	6	AM	1	458
9136	243	529	6	AM	1	425
9137	1475	1510	6	AM	1	426
9138	1510	1471	6	AM	1	447
9139	3757	1174	6	AM	1	489
9140	1860	503	6	AM	1	428
9141	254	400	6	AM	1	431
9142	713	573	6	AM	1	508
9143	243	305	6	AM	1	500
9144	864	573	6	AM	1	446
9145	3800	522	6	AM	1	435
9146	3822	465	6	AM	1	443
9147	1624	944	6	AM	1	577
9148	3879	1514	6	AM	1	449
9149	1625	515	6	AM	1	502
9150	1879	577	6	AM	1	430
9151	92	529	6	AM	1	413
9152	1879	540	6	AM	1	459
9153	2	515	6	AM	1	488
9154	209	418	6	AM	1	435
9155	209	589	6	AM	1	584
9156	661	480	6	AM	1	511
9157	4	93	6	AM	1	568
9158	3788	503	6	AM	1	557
9159	3800	584	6	AM	1	494
9160	3788	808	6	AM	1	460
9161	464	305	6	AM	1	464
9162	1527	1582	6	AM	1	541
9163	573	866	6	AM	1	536
9164	1876	430	6	AM	1	422
9165	430	605	6	AM	1	471
9166	1625	1550	6	AM	1	444
9167	887	305	6	AM	1	572
9168	37	131	6	AM	1	400
9169	8	528	6	AM	1	465
9170	3822	573	6	AM	1	537
9171	3822	571	6	AM	1	421
9172	74	169	6	AM	1	520
9173	25	281	6	AM	1	450
9174	1625	572	6	AM	1	438
9175	39	305	6	AM	1	541
9176	3814	305	6	AM	1	488
9177	210	124	6	AM	1	422
9178	454	503	6	AM	1	439
9179	3807	95	6	AM	1	486
9180	86	91	6	AM	1	399
9181	219	561	6	AM	1	435
9182	3787	632	6	AM	1	552
9183	208	225	6	AM	1	498
9184	236	478	6	AM	1	497
9185	236	462	6	AM	1	422
9186	1536	667	6	AM	1	510
9187	3788	973	6	AM	1	506
9188	3821	244	6	AM	1	446
9189	3901	1752	6	AM	1	532
9190	236	498	6	AM	1	490
9191	3802	524	6	AM	1	455
9192	1550	811	6	AM	1	436
9193	27	46	6	AM	1	510
9194	1550	1427	6	AM	1	500
9195	1567	1544	6	AM	1	433
9196	243	327	6	AM	1	495
9197	3788	70	6	AM	1	581
9198	3791	1398	6	AM	1	489
9199	3758	1251	6	AM	1	499
9200	564	1494	6	AM	1	558
9201	1548	411	6	AM	1	496
9202	24	305	6	AM	1	493
9203	282	571	6	AM	1	439
9204	1475	1557	6	AM	1	502
9205	25	797	6	AM	1	495
9206	1877	31	6	AM	1	466
9207	31	73	6	AM	1	520
9208	3757	1097	6	AM	1	464
9209	3800	482	6	AM	1	434
9210	383	576	6	AM	1	401
9211	954	1563	6	AM	1	518
9212	954	721	6	AM	1	496
9213	1466	1504	6	AM	1	526
9214	91	304	6	AM	1	421
9215	304	314	6	AM	1	471
9216	1870	1050	6	AM	1	483
9217	712	914	6	AM	1	582
9218	28	514	6	AM	1	486
9219	1539	529	6	AM	1	513
9220	3900	1413	6	AM	1	411
9221	3822	330	6	AM	1	512
9222	939	657	6	AM	1	459
9223	212	305	6	AM	1	525
9224	1568	1641	6	AM	1	542
9225	3757	524	6	AM	1	528
9226	3790	1395	6	AM	1	535
9227	3802	305	6	AM	1	509
9228	213	304	6	AM	1	518
9229	3764	497	6	AM	1	469
9230	171	976	6	AM	1	516
9231	951	1041	6	AM	1	529
9232	173	91	6	AM	1	449
9233	1612	1620	6	AM	1	492
9234	3906	130	6	AM	1	413
9235	3822	504	6	AM	1	447
9236	1679	1676	6	AM	1	472
9237	214	53	6	AM	1	441
9238	3800	1588	6	AM	1	504
9239	3899	1060	6	AM	1	512
9240	3872	505	6	AM	1	512
9241	231	269	6	AM	1	370
9242	403	503	6	AM	1	465
9243	1981	1567	6	AM	1	654
9244	396	573	6	AM	1	412
9245	3822	564	6	AM	1	520
9246	25	524	6	AM	1	436
9247	3765	1125	6	AM	1	519
9248	701	726	6	AM	1	459
9249	3822	505	6	AM	1	525
9250	999	503	6	AM	1	428
9251	1522	1548	6	AM	1	574
9252	3821	402	6	AM	1	530
9253	3798	1550	6	AM	1	397
9254	3822	573	6	AM	1	543
9255	1868	470	6	AM	1	551
9256	1634	411	6	AM	1	522
9257	1634	1587	6	AM	1	471
9258	177	584	6	AM	1	573
9259	995	663	6	AM	1	517
9260	3859	649	6	AM	1	501
9261	3822	305	6	AM	1	514
9262	87	1830	6	AM	1	546
9263	1545	912	6	AM	1	540
9264	219	305	6	AM	1	463
9265	1570	1612	6	AM	1	381
9266	618	515	6	AM	1	431
9267	1556	428	6	AM	1	524
9268	1538	832	6	AM	1	513
9269	1866	305	6	AM	1	448
9270	3901	1668	6	AM	1	527
9271	123	275	6	AM	1	555
9272	918	611	6	AM	1	460
9273	860	781	6	AM	1	477
9274	219	124	6	AM	1	413
9275	1569	1516	6	AM	1	443
9276	316	1548	6	AM	1	590
9277	3822	552	6	AM	1	414
9278	3800	512	6	AM	1	515
9279	1539	1552	6	AM	1	457
9280	180	586	6	AM	1	475
9281	82	522	6	AM	1	453
9282	1567	1560	6	AM	1	438
9283	3821	522	6	AM	1	536
9284	318	433	6	AM	1	449
9285	1539	1733	6	AM	1	499
9286	1583	1538	6	AM	1	500
9287	1579	1630	6	AM	1	514
9288	3822	502	6	AM	1	535
9289	3793	1490	6	AM	1	492
9290	1538	1534	6	AM	1	452
9291	1568	1613	6	AM	1	543
9292	3808	1628	6	AM	1	394
9293	744	600	6	AM	1	468
9294	890	993	6	AM	1	459
9295	479	765	6	AM	1	418
9296	3805	1549	6	AM	1	446
9297	213	176	6	AM	1	434
9298	3800	454	6	AM	1	431
9299	1566	1552	6	AM	1	515
9300	3805	1577	6	AM	1	472
9301	1552	1717	6	AM	1	440
9302	1717	1802	6	AM	1	524
9303	224	383	6	AM	1	481
9304	1016	514	6	AM	1	426
9305	142	71	6	AM	1	545
9306	222	515	6	AM	1	465
9307	92	1551	6	AM	1	438
9308	3822	497	6	AM	1	413
9309	224	76	6	AM	1	536
9310	224	493	6	AM	1	492
9311	1457	512	6	AM	1	482
9312	3822	486	6	AM	1	551
9313	892	794	6	AM	1	410
9314	794	753	6	AM	1	480
9315	980	884	6	AM	1	462
9316	806	452	6	AM	1	566
9317	3822	305	6	AM	1	474
9318	1314	1299	6	AM	1	609
9319	365	418	6	AM	1	495
9320	829	756	6	AM	1	452
9321	188	1861	6	AM	1	490
9322	3822	624	6	AM	1	447
9323	3751	907	6	AM	1	442
9324	68	26	6	AM	1	478
9325	3906	514	6	AM	1	458
9326	285	1692	6	AM	1	530
9327	990	954	6	AM	1	431
9328	723	631	6	AM	1	428
9329	1855	135	6	AM	1	460
9330	69	86	6	AM	1	475
9331	900	800	6	AM	1	579
9332	680	538	6	AM	1	472
9333	3813	573	6	AM	1	461
9334	1544	1604	6	AM	1	423
9335	194	321	6	AM	1	437
9336	321	447	6	AM	1	542
9337	3787	541	6	AM	1	431
9338	3821	305	6	AM	1	511
9339	316	477	6	AM	1	530
9340	1590	1495	6	AM	1	549
9341	1570	1557	6	AM	1	524
9342	1467	511	6	AM	1	440
9343	1570	1545	6	AM	1	494
9344	3793	454	6	AM	1	454
9345	862	244	6	AM	1	508
9346	1570	1611	6	AM	1	442
9347	1570	1585	6	AM	1	540
9348	1523	1518	6	AM	1	427
9349	1	44	6	AM	1	573
9350	3758	442	6	AM	1	488
9351	3856	239	6	AM	1	508
9352	1545	1656	6	AM	1	571
9353	176	305	6	AM	1	485
9354	1005	1507	6	AM	1	576
9355	807	706	6	AM	1	461
9356	198	454	6	AM	1	564
9357	66	1545	6	AM	1	543
9358	297	118	6	AM	1	435
9359	360	512	6	AM	1	437
9360	3804	1587	6	AM	1	447
9361	1817	1793	6	AM	1	577
9362	256	138	6	AM	1	560
9363	65	102	6	AM	1	444
9364	1096	1166	6	AM	1	506
9365	1548	1776	6	AM	1	514
9366	3783	1041	6	AM	1	518
9367	64	538	6	AM	1	499
9368	217	130	6	AM	1	496
9369	3812	1701	6	AM	1	533
9370	1548	1559	6	AM	1	508
9371	952	524	6	AM	1	417
9372	3800	580	6	AM	1	496
9373	1184	305	6	AM	1	457
9374	668	305	6	AM	1	554
9375	3808	566	6	AM	1	551
9376	3764	1673	6	AM	1	481
9377	1673	3764	6	AM	1	522
9378	890	606	6	AM	1	469
9379	3822	644	6	AM	1	486
9380	202	337	6	AM	1	455
9381	3822	471	6	AM	1	488
9382	3861	1245	6	AM	1	425
9383	428	125	6	AM	1	566
9384	1457	482	6	AM	1	504
9385	886	514	6	AM	1	453
9386	205	274	6	AM	1	495
9387	62	504	6	AM	1	399
9388	3869	583	6	AM	1	449
9389	1524	1494	6	AM	1	455
9390	1494	1524	6	AM	1	573
9391	24	19	6	AM	1	459
9392	407	242	6	AM	1	425
9393	281	1832	6	AM	1	518
9394	1099	982	6	AM	1	567
9395	295	376	6	AM	1	456
9396	376	669	6	AM	1	553
9397	1541	1303	6	AM	1	488
9398	898	650	6	AM	1	446
9399	650	503	6	AM	1	532
9400	3822	656	6	AM	1	508
9401	1541	1563	6	AM	1	488
9402	3800	573	6	AM	1	475
9403	71	26	6	AM	1	432
9404	66	296	6	AM	1	478
9405	3787	433	6	AM	1	499
9406	1557	279	6	AM	1	559
9407	1549	1556	6	AM	1	455
9408	1496	101	6	AM	1	587
9409	1519	1441	6	AM	1	453
9410	708	529	6	AM	1	389
9411	901	954	6	AM	1	453
9412	3786	1025	6	AM	1	427
9413	3813	1551	6	AM	1	460
9414	321	433	6	AM	1	468
9415	3798	531	6	AM	1	484
9416	3785	1065	6	AM	1	541
9417	3800	1557	6	AM	1	577
9418	3784	1726	6	AM	1	467
9419	1494	1468	6	AM	1	523
9420	3859	709	6	AM	1	432
9421	3822	425	6	AM	1	461
9422	3782	1188	6	AM	1	442
9423	3903	598	6	AM	1	492
9424	1611	1469	6	AM	1	566
9425	101	282	6	AM	1	462
9426	1494	550	6	AM	1	496
9427	214	242	6	AM	1	442
9428	902	1060	6	AM	1	477
9429	3897	509	6	AM	1	552
9430	1564	1724	6	AM	1	532
9431	1494	796	6	AM	1	561
9432	3894	1349	6	AM	1	438
9433	3757	966	6	AM	1	552
9434	1066	305	6	AM	1	511
9435	3764	501	6	AM	1	581
9436	3800	566	6	AM	1	523
9437	1046	47	6	AM	1	484
9438	1809	568	6	AM	1	445
9439	3758	611	6	AM	1	434
9440	1811	529	6	AM	1	497
9441	223	891	6	AM	1	496
9442	1450	433	6	AM	1	469
9443	433	355	6	AM	1	561
9444	1494	522	6	AM	1	478
9445	1492	1577	6	AM	1	536
9446	3762	1104	6	AM	1	543
9447	1510	1514	6	AM	1	401
9448	1496	515	6	AM	1	404
9449	3904	1401	6	AM	1	424
9450	305	285	6	AM	1	525
9451	1806	1528	6	AM	1	587
9452	949	791	6	AM	1	508
9453	285	305	6	AM	1	395
9454	287	1554	6	AM	1	536
9455	285	428	6	AM	1	547
9456	286	93	6	AM	1	468
9457	3901	1607	6	AM	1	508
9458	1760	289	6	AM	1	571
9459	1067	1058	6	AM	1	460
9460	3786	1167	6	AM	1	528
9461	3821	305	6	AM	1	497
9462	3787	896	6	AM	1	428
9463	250	260	6	AM	1	508
9464	1354	765	6	AM	1	588
9465	1813	1606	6	AM	1	508
9466	401	523	6	AM	1	457
9467	771	853	6	AM	1	422
9468	850	1035	6	AM	1	637
9469	771	434	6	AM	1	421
9470	282	485	6	AM	1	491
9471	485	541	6	AM	1	516
9472	845	1794	6	AM	1	605
9473	1811	478	6	AM	1	488
9474	720	471	6	AM	1	539
9475	1062	47	6	AM	1	561
9476	431	600	6	AM	1	517
9477	1402	313	6	AM	1	452
9478	1757	1549	6	AM	1	525
9479	3804	1584	6	AM	1	416
9480	327	641	6	AM	1	470
9481	3800	1519	6	AM	1	438
9482	933	469	6	AM	1	508
9483	285	583	6	AM	1	443
9484	1489	379	6	AM	1	471
9485	953	843	6	AM	1	435
9486	843	713	6	AM	1	514
9487	3822	479	6	AM	1	506
9488	438	498	6	AM	1	489
9489	69	311	6	AM	1	523
9490	3800	544	6	AM	1	489
9491	11	305	6	AM	1	458
9492	1507	720	6	AM	1	472
9493	285	312	6	AM	1	440
9494	1011	403	6	AM	1	516
9495	57	581	6	AM	1	471
9496	256	387	6	AM	1	395
9497	387	267	6	AM	1	455
9498	3822	583	6	AM	1	456
9499	1483	529	6	AM	1	494
9500	1506	524	6	AM	1	532
9501	1527	1719	6	AM	1	533
9502	788	748	6	AM	1	460
9503	286	316	6	AM	1	495
9504	1528	1633	6	AM	1	428
9505	937	748	6	AM	1	450
9506	3815	585	6	AM	1	539
9507	3822	566	6	AM	1	421
9508	287	369	6	AM	1	426
9509	566	471	6	AM	1	499
9510	1760	1448	6	AM	1	499
9511	1909	1659	6	AM	1	501
9512	3800	1558	6	AM	1	485
9513	3793	318	6	AM	1	477
9514	575	799	6	AM	1	492
9515	799	575	6	AM	1	533
9516	3893	1443	6	AM	1	519
9517	104	67	6	AM	1	533
9518	79	555	6	AM	1	452
9519	281	134	6	AM	1	409
9520	134	304	6	AM	1	483
9521	944	1551	6	AM	1	585
9522	1560	1557	6	AM	1	521
9523	3798	1503	6	AM	1	461
9524	1430	1507	6	AM	1	465
9525	956	1013	6	AM	1	443
9526	1013	1255	6	AM	1	581
9527	1459	647	6	AM	1	514
9528	358	523	6	AM	1	551
9529	1455	1552	6	AM	1	538
9530	448	525	6	AM	1	467
9531	1556	1560	6	AM	1	512
9532	3817	1797	6	AM	1	473
9533	361	219	6	AM	1	504
9534	3781	983	6	AM	1	490
9535	443	584	6	AM	1	494
9536	528	284	6	AM	1	453
9537	382	556	6	AM	1	526
9538	89	102	6	AM	1	463
9539	3822	275	6	AM	1	498
9540	79	1882	6	AM	1	555
9541	3798	1549	6	AM	1	422
9542	103	5	6	AM	1	550
9543	780	515	6	AM	1	435
9544	1531	1579	6	AM	1	508
9545	3821	631	6	AM	1	558
9546	1423	1437	6	AM	1	541
9547	1591	644	6	AM	1	507
9548	1083	207	6	AM	1	586
9549	1809	514	6	AM	1	448
9550	91	296	6	AM	1	513
9551	1811	1715	6	AM	1	454
9552	3856	30	6	AM	1	577
9553	98	516	6	AM	1	564
9554	311	460	6	AM	1	530
9555	103	286	6	AM	1	563
9556	443	568	6	AM	1	440
9557	273	454	6	AM	1	554
9558	1000	499	6	AM	1	558
9559	80	166	6	AM	1	501
9560	1406	440	6	AM	1	488
9561	1528	579	6	AM	1	507
9562	387	233	6	AM	1	507
9563	1471	1549	6	AM	1	493
9564	283	547	6	AM	1	487
9565	1562	483	6	AM	1	420
9566	278	522	6	AM	1	513
9567	1471	1529	6	AM	1	442
9568	939	991	6	AM	1	505
9569	1557	1468	6	AM	1	487
9570	87	1878	6	AM	1	465
9571	88	17	6	AM	1	491
9572	1263	1046	6	AM	1	513
9573	3757	611	6	AM	1	475
9574	1563	1533	6	AM	1	557
9575	1563	1536	6	AM	1	431
9576	1071	1104	6	AM	1	528
9577	723	667	6	AM	1	456
9578	1802	176	6	AM	1	534
9579	312	552	6	AM	1	560
9580	1563	1467	6	AM	1	466
9581	832	573	6	AM	1	430
9582	281	538	6	AM	1	440
9583	281	409	6	AM	1	452
9584	1801	514	6	AM	1	529
9585	3781	1009	6	AM	1	481
9586	81	259	6	AM	1	534
9587	3876	986	6	AM	1	437
9588	3814	100	6	AM	1	525
9589	3786	968	6	AM	1	498
9590	281	1885	6	AM	1	551
9591	216	97	6	AM	1	426
9592	97	305	6	AM	1	566
9593	219	142	6	AM	1	471
9594	19	69	6	AM	1	420
9595	3815	1831	6	AM	1	504
9596	3822	485	6	AM	1	449
9597	1565	1690	6	AM	1	459
9598	87	530	6	AM	1	575
9599	109	23	6	AM	1	545
9600	17	1855	6	AM	1	459
9601	1855	32	6	AM	1	579
9602	317	57	6	AM	1	499
9603	112	398	6	AM	1	464
9604	112	584	6	AM	1	464
9605	1802	1859	6	AM	1	444
9606	3822	538	6	AM	1	434
9607	3814	98	6	AM	1	468
9608	305	296	6	AM	1	394
9609	1802	1675	6	AM	1	481
9610	3790	1550	6	AM	1	470
9611	1564	638	6	AM	1	488
9612	345	407	6	AM	1	519
9613	3860	626	6	AM	1	497
9614	1563	1558	6	AM	1	482
9615	1804	493	6	AM	1	437
9616	954	983	6	AM	1	443
9617	1545	175	6	AM	1	444
9618	1564	1548	6	AM	1	510
9619	17	443	6	AM	1	562
9620	1736	1638	6	AM	1	469
9621	1638	504	6	AM	1	575
9622	278	568	6	AM	1	432
9623	1764	1724	6	AM	1	411
9624	1468	1513	6	AM	1	542
9625	3800	305	6	AM	1	544
9626	1801	620	6	AM	1	562
9627	17	21	6	AM	1	426
9628	21	1097	6	AM	1	671
9629	735	588	6	AM	1	525
9630	3781	944	6	AM	1	578
9631	1565	1649	6	AM	1	532
9632	229	305	6	AM	1	409
9633	1079	1105	6	AM	1	471
9634	229	86	6	AM	1	445
9635	3896	1642	6	AM	1	577
9636	345	281	6	AM	1	521
9637	188	493	6	AM	1	487
9638	1	516	6	AM	1	608
9639	1429	1387	6	AM	1	563
9640	1773	54	6	AM	1	507
9641	110	484	6	AM	1	459
9642	1564	1559	6	AM	1	397
9643	1805	48	6	AM	1	424
9644	48	471	6	AM	1	507
9645	1471	217	6	AM	1	460
9646	1552	1437	6	AM	1	583
9647	3781	1089	6	AM	1	470
9648	3800	552	6	AM	1	498
9649	346	1542	6	AM	1	528
9650	1468	647	6	AM	1	478
9651	1078	503	6	AM	1	537
9652	274	324	6	AM	1	444
9653	324	274	6	AM	1	558
9654	113	449	6	AM	1	525
9655	1000	755	6	AM	1	501
9656	3821	324	6	AM	1	438
9657	1799	443	6	AM	1	464
9658	114	63	6	AM	1	425
9659	1080	1037	6	AM	1	440
9660	1067	1251	6	AM	1	522
9661	1474	649	6	AM	1	439
9662	1799	1612	6	AM	1	497
9663	1804	968	6	AM	1	467
9664	1564	1559	6	AM	1	388
9665	1559	1564	6	AM	1	524
9666	226	1465	6	AM	1	576
9667	68	573	6	AM	1	402
9668	345	434	6	AM	1	466
9669	3815	1751	6	AM	1	498
9670	3821	305	6	AM	1	431
9671	3817	1808	6	AM	1	538
9672	1065	1468	6	AM	1	613
9673	1591	1534	6	AM	1	424
9674	1494	535	6	AM	1	426
9675	1801	573	6	AM	1	435
9676	1456	1426	6	AM	1	595
9677	34	268	6	AM	1	452
9678	94	305	6	AM	1	421
9679	1390	1398	6	AM	1	428
9680	1398	912	6	AM	1	484
9681	1802	1537	6	AM	1	543
9682	115	526	6	AM	1	431
9683	94	509	6	AM	1	488
9684	419	550	6	AM	1	430
9685	617	503	6	AM	1	441
9686	242	91	6	AM	1	528
9687	1796	1971	6	AM	1	532
9688	345	304	6	AM	1	427
9689	3787	453	6	AM	1	515
9690	1081	1054	6	AM	1	423
9691	117	515	6	AM	1	512
9692	121	278	6	AM	1	521
9693	2	305	6	AM	1	539
9694	256	340	6	AM	1	462
9695	242	122	6	AM	1	465
9696	35	305	6	AM	1	458
9697	3799	1579	6	AM	1	547
9698	37	1847	6	AM	1	473
9699	115	583	6	AM	1	442
9700	66	14	6	AM	1	427
9701	116	519	6	AM	1	585
9702	3798	1545	6	AM	1	478
9703	3758	305	6	AM	1	459
9704	1265	1548	6	AM	1	620
9705	115	304	6	AM	1	467
9706	304	515	6	AM	1	505
9707	3822	499	6	AM	1	441
9708	64	600	6	AM	1	553
9709	127	4	6	AM	1	511
9710	949	504	6	AM	1	454
9711	1409	1679	6	AM	1	578
9712	596	610	6	AM	1	430
9713	957	1021	6	AM	1	512
9714	176	579	6	AM	1	437
9715	818	541	6	AM	1	537
9716	27	184	6	AM	1	472
9717	186	485	6	AM	1	451
9718	1080	894	6	AM	1	608
9719	100	1294	6	AM	1	507
9720	3813	1779	6	AM	1	491
9721	346	246	6	AM	1	437
9722	31	168	6	AM	1	524
9723	3800	566	6	AM	1	576
9724	61	209	6	AM	1	475
9725	1838	7	6	AM	1	526
9726	99	310	6	AM	1	431
9727	242	514	6	AM	1	489
9728	3822	406	6	AM	1	460
9729	406	3822	6	AM	1	587
9730	185	579	6	AM	1	551
9731	691	732	6	AM	1	504
9732	185	289	6	AM	1	501
9733	977	1062	6	AM	1	432
9734	595	184	6	AM	1	544
9735	976	874	6	AM	1	513
9736	1404	387	6	AM	1	590
9737	1529	1662	6	AM	1	436
9738	184	195	6	AM	1	438
9739	3783	1063	6	AM	1	554
9740	3859	500	6	AM	1	494
9741	1349	1353	6	AM	1	426
9742	1413	1367	6	AM	1	612
9743	3757	378	6	AM	1	512
9744	1403	915	6	AM	1	601
9745	244	578	6	AM	1	462
9746	61	305	6	AM	1	568
9747	1529	1733	6	AM	1	512
9748	273	1652	6	AM	1	588
9749	327	275	6	AM	1	551
9750	1539	532	6	AM	1	546
9751	952	1304	6	AM	1	437
9752	696	1545	6	AM	1	486
9753	254	1547	6	AM	1	597
9754	345	319	6	AM	1	500
9755	1630	213	6	AM	1	498
9756	3822	514	6	AM	1	461
9757	920	767	6	AM	1	484
9758	3798	1550	6	AM	1	480
9759	119	613	6	AM	1	530
9760	1565	433	6	AM	1	466
9761	1415	1547	6	AM	1	438
9762	1547	1415	6	AM	1	544
9763	349	504	6	AM	1	473
9764	629	571	6	AM	1	453
9765	1591	502	6	AM	1	504
9766	326	479	6	AM	1	451
9767	373	430	6	AM	1	569
9768	25	20	6	AM	1	488
9769	119	481	6	AM	1	406
9770	471	539	6	AM	1	500
9771	1510	1653	6	AM	1	516
9772	1878	1828	6	AM	1	500
9773	363	497	6	AM	1	414
9774	392	815	6	AM	1	535
9775	1415	1460	6	AM	1	454
9776	1460	1415	6	AM	1	529
9777	1011	531	6	AM	1	489
9778	3901	1694	6	AM	1	407
9779	326	14	6	AM	1	460
9780	796	936	6	AM	1	527
9781	3790	1548	6	AM	1	429
9782	56	576	6	AM	1	503
9783	1750	1541	6	AM	1	491
9784	1527	479	6	AM	1	531
9785	56	420	6	AM	1	461
9786	1247	465	6	AM	1	611
9787	3804	275	6	AM	1	455
9788	1103	1137	6	AM	1	436
9789	1913	1559	6	AM	1	477
9790	52	305	6	AM	1	465
9791	372	504	6	AM	1	483
9792	3876	716	6	AM	1	434
9793	1774	566	6	AM	1	476
9794	735	923	6	AM	1	503
9795	181	541	6	AM	1	454
9796	184	304	6	AM	1	437
9797	1609	577	6	AM	1	559
9798	59	316	6	AM	1	543
9799	564	69	6	AM	1	451
9800	183	278	6	AM	1	417
9801	1552	560	6	AM	1	532
9802	726	511	6	AM	1	397
9803	63	481	6	AM	1	560
9804	334	233	6	AM	1	447
9805	47	653	6	AM	1	501
9806	1396	1426	6	AM	1	546
9807	319	995	6	AM	1	508
9808	3822	175	6	AM	1	443
9809	3800	570	6	AM	1	437
9810	47	954	6	AM	1	564
9811	1350	708	6	AM	1	426
9812	708	671	6	AM	1	503
9813	3817	1797	6	AM	1	479
9814	1355	1565	6	AM	1	499
9815	1565	1467	6	AM	1	583
9816	45	124	6	AM	1	548
9817	1350	1267	6	AM	1	444
9818	1267	1247	6	AM	1	508
9819	513	878	6	AM	1	522
9820	3757	501	6	AM	1	442
9821	324	504	6	AM	1	511
9822	1307	974	6	AM	1	532
9823	1546	1580	6	AM	1	485
9824	1644	1583	6	AM	1	451
9825	595	266	6	AM	1	509
9826	1549	430	6	AM	1	419
9827	1565	500	6	AM	1	447
9828	1354	1348	6	AM	1	483
9829	3798	1507	6	AM	1	483
9830	1537	568	6	AM	1	500
9831	3787	493	6	AM	1	581
9832	3859	529	6	AM	1	398
9833	1394	1424	6	AM	1	469
9834	1394	1368	6	AM	1	515
9835	1394	1411	6	AM	1	439
9836	1411	1350	6	AM	1	474
9837	3819	827	6	AM	1	518
9838	1492	712	6	AM	1	494
9839	398	162	6	AM	1	491
9840	1537	486	6	AM	1	565
9841	3812	530	6	AM	1	490
9842	88	321	6	AM	1	575
9843	120	305	6	AM	1	446
9844	118	573	6	AM	1	575
9845	1080	728	6	AM	1	522
9846	3806	1577	6	AM	1	529
9847	92	324	6	AM	1	457
9848	92	336	6	AM	1	408
9849	960	753	6	AM	1	509
9850	753	1351	6	AM	1	587
9851	175	615	6	AM	1	576
9852	391	330	6	AM	1	526
9853	267	578	6	AM	1	501
9854	3793	479	6	AM	1	515
9855	1537	476	6	AM	1	438
9856	181	529	6	AM	1	503
9857	3822	471	6	AM	1	561
9858	322	654	6	AM	1	446
9859	3856	510	6	AM	1	438
9860	3822	53	6	AM	1	546
9861	3822	573	6	AM	1	518
9862	92	1549	6	AM	1	551
9863	1226	973	6	AM	1	535
9864	812	711	6	AM	1	470
9865	666	769	6	AM	1	541
9866	1611	232	6	AM	1	576
9867	402	457	6	AM	1	398
9868	3790	1559	6	AM	1	539
9869	3897	318	6	AM	1	472
9870	3808	1628	6	AM	1	398
9871	3794	1548	6	AM	1	489
9872	395	322	6	AM	1	433
9873	240	322	6	AM	1	559
9874	93	123	6	AM	1	422
9875	123	26	6	AM	1	473
9876	26	67	6	AM	1	506
9877	268	403	6	AM	1	440
9878	1410	702	6	AM	1	529
9879	168	179	6	AM	1	461
9880	179	360	6	AM	1	528
9881	3869	566	6	AM	1	461
9882	734	386	6	AM	1	455
9883	1505	817	6	AM	1	456
9884	1355	857	6	AM	1	520
9885	1403	1457	6	AM	1	474
9886	20	424	6	AM	1	507
9887	3822	305	6	AM	1	533
9888	1263	1034	6	AM	1	606
9889	3757	571	6	AM	1	513
9890	507	84	6	AM	1	422
9891	96	284	6	AM	1	472
9892	284	586	6	AM	1	556
9893	96	170	6	AM	1	586
9894	166	479	6	AM	1	458
9895	483	630	6	AM	1	514
9896	906	1352	6	AM	1	524
9897	70	454	6	AM	1	458
9898	70	48	6	AM	1	525
9899	1539	1604	6	AM	1	455
9900	125	427	6	AM	1	535
9901	131	529	6	AM	1	537
9902	323	573	6	AM	1	519
9903	1502	1536	6	AM	1	441
9904	1747	1733	6	AM	1	495
9905	123	304	6	AM	1	494
9906	267	539	6	AM	1	470
9907	1351	858	6	AM	1	562
9908	104	295	6	AM	1	469
9909	295	104	6	AM	1	550
9910	107	525	6	AM	1	468
9911	1202	1174	6	AM	1	496
9912	273	354	6	AM	1	478
9913	360	1644	6	AM	1	522
9914	3822	45	6	AM	1	425
9915	1400	762	6	AM	1	599
9916	812	570	6	AM	1	456
9917	316	829	6	AM	1	477
9918	3817	1796	6	AM	1	452
9919	326	583	6	AM	1	562
9920	332	573	6	AM	1	449
9921	1293	1401	6	AM	1	539
9922	1749	1717	6	AM	1	493
9923	313	382	6	AM	1	456
9924	1355	940	6	AM	1	456
9925	591	586	6	AM	1	455
9926	1546	180	6	AM	1	447
9927	1349	1548	6	AM	1	505
9928	1086	232	6	AM	1	474
9929	3904	1402	6	AM	1	518
9930	3800	1517	6	AM	1	545
9931	3781	1062	6	AM	1	552
9932	3798	1548	6	AM	1	509
9933	1546	1748	6	AM	1	538
9934	316	1539	6	AM	1	534
9935	3821	304	6	AM	1	472
9936	1223	1208	6	AM	1	475
9937	313	209	6	AM	1	572
9938	352	398	6	AM	1	531
9939	1546	1587	6	AM	1	439
9940	1546	305	6	AM	1	483
9941	332	27	6	AM	1	500
9942	1416	1547	6	AM	1	407
9943	3786	1047	6	AM	1	467
9944	3758	1308	6	AM	1	535
9945	585	706	6	AM	1	531
9946	3822	454	6	AM	1	458
9947	3814	107	6	AM	1	554
9948	181	367	6	AM	1	470
9949	181	307	6	AM	1	445
9950	307	166	6	AM	1	520
9951	20	583	6	AM	1	435
9952	1538	1690	6	AM	1	514
9953	124	1839	6	AM	1	540
9954	430	281	6	AM	1	449
9955	1012	534	6	AM	1	471
9956	19	590	6	AM	1	475
